col,thresh,full,average,final
contact_pred_rolling_54,0.3526315789473684,0.7697324090652485,0.8078882436489069,0.7857222320974964
contact_pred_rolling_53,0.3263157894736842,0.7705529976043778,0.8079065910058914,0.7857188809358171
contact_pred_rolling_51,0.3263157894736842,0.7700140316273213,0.8078199008282103,0.7856343874610476
contact_pred_rolling_49,0.3,0.7681106369656919,0.8077774655619371,0.7855729805437016
contact_pred_rolling_31,0.3263157894736842,0.759566780588052,0.8077531027432341,0.7855700431065561
contact_pred_rolling_39,0.3263157894736842,0.7652915859339652,0.8077531027432341,0.7855700431065561
contact_pred_rolling_52,0.3526315789473684,0.7684580704639085,0.8077276277277009,0.7855664865169639
contact_pred_rolling_71,0.3,0.767442678907893,0.8077650160082375,0.7855571188379719
contact_pred_rolling_74,0.3,0.767692638470229,0.8077626778835358,0.7855529356279629
contact_pred_rolling_47,0.3,0.7679312878833676,0.8076299730071336,0.7854299532261944
contact_pred_rolling_28,0.3263157894736842,0.7592901885451445,0.807574090879604,0.7853985917896352
contact_pred_rolling_55,0.3263157894736842,0.7695327953639851,0.8074865769149022,0.7853133040407871
contact_pred_rolling_32,0.3,0.7629869083720103,0.80749727188092,0.785304075003869
contact_pred_rolling_32,0.3526315789473684,0.7607932057358295,0.8074550636285326,0.7852998674854025
contact_pred_rolling_57,0.3263157894736842,0.7694318058752936,0.8074661036173185,0.7852925972144446
contact_pred_rolling_35,0.3,0.7617116467456206,0.8074261802147396,0.7852356003894461
contact_pred_rolling_34,0.3526315789473684,0.7629167963063361,0.8072955337350062,0.7851451748284268
contact_pred_rolling_47,0.3263157894736842,0.7682407353938598,0.8071124011314502,0.7849508924219369
contact_pred_rolling_46,0.3526315789473684,0.7688246040572667,0.8070248198080205,0.7848853747035914
contact_pred_rolling_50,0.3526315789473684,0.7682218109992607,0.8070123489660023,0.7848713542106084
contact_pred_rolling_31,0.3,0.7602890070288332,0.8070483814935749,0.7848678445734074
contact_pred_rolling_44,0.3526315789473684,0.7670708091307491,0.806987291768713,0.784848216206431
contact_pred_rolling_34,0.3,0.7631961917324019,0.8069818254054117,0.7848047006396612
contact_pred_rolling_33,0.3,0.7615416334546276,0.8069105220374827,0.7847360203013878
contact_pred_rolling_40,0.3263157894736842,0.7662411724999127,0.8068718705242005,0.7847172248851098
contact_pred_rolling_45,0.3263157894736842,0.7669650693425005,0.8068525029532059,0.7846975897096203
contact_pred_rolling_53,0.3526315789473684,0.7675759646109569,0.8068273140297263,0.7846930899142844
contact_pred_rolling_43,0.3526315789473684,0.7653774847824814,0.8067909179962078,0.7846570254250647
contact_pred_rolling_29,0.3263157894736842,0.7593579896253023,0.8067854167275544,0.7846329641264859
contact_pred_rolling_27,0.3263157894736842,0.7566108257867087,0.8067665542872331,0.7846138169241308
contact_pred_rolling_30,0.3263157894736842,0.7604838927491947,0.8066715029434736,0.7845242047137787
contact_pred_rolling_30,0.3,0.7606725352481861,0.8066911292699342,0.7845237343138711
contact_pred_rolling_51,0.3526315789473684,0.7672599662800712,0.8064458844720912,0.7843236128253446
contact_pred_rolling_43,0.3263157894736842,0.7669074751163495,0.8064116919681088,0.7842709918567088
contact_pred_rolling_36,0.3526315789473684,0.7650811168055395,0.8063746004864789,0.7842529455902366
contact_pred_rolling_45,0.3,0.768168377493803,0.806386411669737,0.7842263860924401
contact_pred_rolling_41,0.3263157894736842,0.7660530752808773,0.8063445432755829,0.7842063043338892
contact_pred_rolling_48,0.3526315789473684,0.7684413014525294,0.8062860633423478,0.7841686387819616
contact_pred_rolling_60,0.3526315789473684,0.7717685480875854,0.8062611359759032,0.78414561727719
contact_pred_rolling_56,0.3526315789473684,0.7699423446895397,0.8061997089957562,0.784086434944136
contact_pred_rolling_58,0.3526315789473684,0.7706930937028587,0.8061997089957562,0.784086434944136
contact_pred_rolling_26,0.3263157894736842,0.7573061858540004,0.8062104447573525,0.7840771197365816
contact_pred_rolling_55,0.3526315789473684,0.7695023753069564,0.8061626049536583,0.78404969225455
contact_pred_rolling_57,0.3526315789473684,0.7697520926394819,0.8060770899471522,0.783968295650751
contact_pred_rolling_45,0.3526315789473684,0.766984822578136,0.8060026570486756,0.7838945955888128
contact_pred_rolling_28,0.3526315789473684,0.7581713626447883,0.8059938550693017,0.783884134839652
contact_pred_rolling_29,0.3,0.7584846702981641,0.8060233066504333,0.7838756726145993
contact_pred_rolling_62,0.3526315789473684,0.7703161985299481,0.8059780005213393,0.783871831894464
contact_pred_rolling_28,0.3,0.7597449977387012,0.8058845566009191,0.7837429735894123
contact_pred_rolling_30,0.3526315789473684,0.7599898236600621,0.8058071270185218,0.7837042282957806
contact_pred_rolling_42,0.3526315789473684,0.7652295815473968,0.8055793789972695,0.7834818414585434
contact_pred_rolling_35,0.3526315789473684,0.7630927862139807,0.8055464607219139,0.7834491430162249
contact_pred_rolling_33,0.3526315789473684,0.7604928433822506,0.8054511255545115,0.7833563086082981
contact_pred_rolling_27,0.3,0.7575035456705014,0.8054453228765011,0.7833179631270032
contact_pred_rolling_47,0.3526315789473684,0.7672428817359579,0.8053993338327964,0.7833103367952816
contact_pred_rolling_41,0.3526315789473684,0.7649159373426578,0.8053879752416577,0.7832954642152621
contact_pred_rolling_24,0.3263157894736842,0.7563230843942953,0.8053581181042938,0.783250201512345
contact_pred_rolling_31,0.3526315789473684,0.7590191451520663,0.8051032897468189,0.783020192086942
contact_pred_rolling_26,0.3526315789473684,0.7580407775715183,0.8050733502210641,0.7829923225738149
contact_pred_rolling_29,0.3526315789473684,0.758384932392503,0.8050079779071003,0.7829273820912049
contact_pred_rolling_66,0.3526315789473684,0.7688559139153016,0.804982452857509,0.782905719510094
contact_pred_rolling_26,0.3,0.7568125269691509,0.8049397397002791,0.782829979530893
contact_pred_rolling_27,0.3526315789473684,0.7573233432153083,0.8046599221829657,0.7825910485528673
contact_pred_rolling_37,0.3526315789473684,0.7635298732037457,0.8044062652728686,0.7823446984885979
contact_pred_rolling_59,0.3526315789473684,0.7701588875025905,0.8043519263956099,0.7822962237111865
contact_pred_rolling_39,0.3526315789473684,0.7650886869543276,0.804311540096684,0.7822524582118718
contact_pred_rolling_49,0.3526315789473684,0.7671330925213368,0.8039642001133901,0.7819187395520611
contact_pred_rolling_64,0.3526315789473684,0.7705499905696995,0.8039436979170294,0.7819018883388739
contact_pred_rolling_25,0.3263157894736842,0.7554465692728887,0.8039319128009088,0.7818685028370715
contact_pred_rolling_40,0.3526315789473684,0.7656458246134102,0.803740824079764,0.781700604746997
