col,thresh,full,average,final
contact_pred_rolling_68,0.2571428571428572,0.7615791080085633,0.7934497389558645,0.77155800669102
contact_pred_rolling_64,0.2571428571428572,0.7622842435062898,0.7933268885187968,0.7714422210049046
contact_pred_rolling_72,0.2571428571428572,0.759294004179534,0.7918542268084138,0.7700086123065982
contact_pred_rolling_74,0.2571428571428572,0.7587747182070332,0.7915972805453466,0.7697546485441319
contact_pred_rolling_70,0.2571428571428572,0.7609710163726243,0.791446926878598,0.7696156347752158
contact_pred_rolling_56,0.2285714285714286,0.7510848288835601,0.7893576727950432,0.7675658580670688
contact_pred_rolling_58,0.2285714285714286,0.7515633880207058,0.7893164403572572,0.7675237344919632
contact_pred_rolling_60,0.2285714285714286,0.7514800020455938,0.7892897218649039,0.7674963937462196
contact_pred_rolling_70,0.2285714285714286,0.7538657514091889,0.7884905066967967,0.7667060353631449
contact_pred_rolling_64,0.2285714285714286,0.7510454619466745,0.7882696707189378,0.7664998945840842
contact_pred_rolling_62,0.2285714285714286,0.7504955000466311,0.7878120135403595,0.7660625295982065
contact_pred_rolling_66,0.2285714285714286,0.7512221976271535,0.7877717332301296,0.7660133263810395
contact_pred_rolling_72,0.2285714285714286,0.7542032420707068,0.7877061955944183,0.765944623663719
contact_pred_rolling_74,0.2285714285714286,0.7527993251251693,0.786390772892961,0.764669585575741
contact_pred_rolling_68,0.2285714285714286,0.752014324589741,0.7863132620926512,0.7645973560308594
contact_pred_rolling_56,0.2,0.7420243455316918,0.780586737660245,0.7590330677258817
contact_pred_rolling_58,0.2,0.7406613914813518,0.7784535699749254,0.7569642270764506
contact_pred_rolling_62,0.2,0.7393441090586953,0.7781384193100405,0.7566517358051522
contact_pred_rolling_60,0.2,0.7408960396684942,0.7779249006067597,0.7564469464256159
contact_pred_rolling_68,0.2,0.7391953798844221,0.7775599195311675,0.7560751663168913
contact_pred_rolling_70,0.2,0.7394603117536627,0.7773698532863971,0.7558876759584067
contact_pred_rolling_66,0.2,0.7387896960504874,0.7771161174004491,0.7556509939170071
contact_pred_rolling_64,0.2,0.7376578175676669,0.7764753960528562,0.7550334672739782
contact_pred_rolling_72,0.2,0.738300966284784,0.7764422943260841,0.7549880643666327
contact_pred_rolling_74,0.2,0.7386834625281234,0.7742966018674762,0.7529062390353927
