col,thresh,full,average,final
contact_pred_rolling_24,0.5666666666666667,0.7457177251740159,0.6384128671849226,0.7665619607952964
contact_pred_rolling_23,0.5666666666666667,0.7443249487383101,0.6394111565837324,0.7662563680150596
contact_pred_rolling_18,0.43333333333333335,0.7297804569118927,0.5827330954628749,0.766226198183051
contact_pred_rolling_22,0.5666666666666667,0.7442889460290395,0.6384303675379908,0.7661859723483023
contact_pred_rolling_15,0.5333333333333333,0.7328111900967869,0.6283423662717349,0.7658604630871102
contact_pred_rolling_20,0.5666666666666667,0.7431172949753616,0.6386994626933723,0.7653806650040249
contact_pred_rolling_16,0.43333333333333335,0.7276354688664343,0.5841593478893492,0.7647957830201498
contact_pred_rolling_17,0.43333333333333335,0.7269136459868214,0.5837587832164365,0.7646740754436318
contact_pred_rolling_21,0.5666666666666667,0.742590162769171,0.638598046751938,0.7645816317206441
contact_pred_rolling_17,0.5666666666666667,0.7386100680680312,0.6395824437383937,0.7642158099597772
contact_pred_rolling_19,0.5666666666666667,0.7413059767274834,0.6382913271166455,0.7642152842030129
contact_pred_rolling_65,0.6,0.7559786928916521,0.6279829818342876,0.764080796551929
contact_pred_rolling_16,0.5666666666666667,0.7379366731870584,0.6407737166360217,0.763785892056104
contact_pred_rolling_18,0.5666666666666667,0.74072439447317,0.639383880451511,0.7636375674175507
contact_pred_rolling_24,0.6,0.7456119737876902,0.6506923448783932,0.7633657129245444
contact_pred_rolling_24,0.4,0.7320170748975099,0.5641664025348764,0.763317963605338
contact_pred_rolling_22,0.4,0.728811801483302,0.5662032795339335,0.7626855784214821
contact_pred_rolling_15,0.43333333333333335,0.7249957134404217,0.5845169651564424,0.762675573548123
contact_pred_rolling_22,0.6,0.7449298001519609,0.6509225960847589,0.7625244645778895
contact_pred_rolling_66,0.6,0.7568246493046503,0.6262011700398888,0.7624274263440267
contact_pred_rolling_67,0.6,0.7555970928960107,0.6246986308922152,0.7620947502003811
contact_pred_rolling_15,0.5666666666666667,0.7352371366009657,0.6404800094763762,0.7619892160551609
contact_pred_rolling_23,0.6,0.7448985594560276,0.650617815114655,0.7617342968021827
contact_pred_rolling_21,0.6,0.7432128650206179,0.6503910839091263,0.7613483360962476
contact_pred_rolling_23,0.4,0.7292811637212826,0.5656531018477516,0.7613137222447203
contact_pred_rolling_21,0.4,0.7264910406281929,0.5672827408219041,0.7610817667281622
contact_pred_rolling_20,0.4,0.727474047542596,0.5668627489051309,0.7609643833865409
contact_pred_rolling_68,0.6,0.754378588475384,0.6237569187663619,0.7609363583814029
contact_pred_rolling_69,0.6,0.7531734206123603,0.6231712344203272,0.7608819141978241
