col,thresh,full,average,distance,final
contact_pred_rolling_10,0.5263157894736842,0.6710323952372639,0.694616449493791,0.5,0.7487341497049225
contact_pred_rolling_23,0.5473684210526315,0.6807311542378808,0.6968686134677172,0.5,0.7487197837439712
contact_pred_rolling_18,0.5368421052631579,0.6787059008697227,0.6955444860790556,0.5,0.7486297773420744
contact_pred_rolling_22,0.5578947368421052,0.6808899351961915,0.6975472847558666,0.5,0.7486240546730492
contact_pred_rolling_21,0.4421052631578948,0.6706741959205846,0.6890775910972335,0.5,0.7485749251567055
contact_pred_rolling_19,0.5473684210526315,0.678811631197325,0.6962116866744399,0.5,0.7484926361963978
contact_pred_rolling_17,0.5263157894736842,0.6765444555188269,0.6945940297327639,0.5,0.7484635983688719
contact_pred_rolling_16,0.4421052631578948,0.6708871207029797,0.6887934628977567,0.5,0.7484423387781857
contact_pred_rolling_17,0.4421052631578948,0.6699021057127044,0.6887981439093123,0.5,0.7484063660478933
contact_pred_rolling_23,0.4631578947368421,0.6738479399388516,0.6900453240946857,0.5,0.7483352837572866
contact_pred_rolling_20,0.4421052631578948,0.6717719877531737,0.688740677694221,0.5,0.7483123029531702
contact_pred_rolling_23,0.45263157894736844,0.67206930461377,0.6893125507124697,0.5,0.7483099209803458
contact_pred_rolling_13,0.5263157894736842,0.6733492449785587,0.6941813758657505,0.5,0.7482705707748063
contact_pred_rolling_15,0.5263157894736842,0.6748138247957575,0.6942356885519646,0.5,0.7482524926005291
contact_pred_rolling_24,0.5578947368421052,0.6814886880459218,0.697287025535256,0.5,0.7482370966439384
contact_pred_rolling_17,0.5368421052631579,0.6770094506537196,0.6949218185631709,0.5,0.7482186581496919
contact_pred_rolling_11,0.45263157894736844,0.6681353259603008,0.6891900990861545,0.5,0.7481944038421758
contact_pred_rolling_12,0.5368421052631579,0.6735084724534797,0.6945874481804765,0.5,0.7480594046388501
contact_pred_rolling_24,0.45263157894736844,0.6731532030776024,0.6889555862208769,0.5,0.7480388175458079
contact_pred_rolling_23,0.4421052631578948,0.6705520966505376,0.6883184441351875,0.5,0.7480211730597179
contact_pred_rolling_14,0.4421052631578948,0.6702455267405067,0.6881981552907916,0.5,0.7480002417120026
contact_pred_rolling_22,0.4421052631578948,0.6720757323021477,0.6882554941640175,0.5,0.7479626208906546
contact_pred_rolling_12,0.4421052631578948,0.668461570048265,0.6881560977382635,0.5,0.7479107724841327
contact_pred_rolling_23,0.5578947368421052,0.6802760925846772,0.6965344766142224,0.5,0.7478042762785972
contact_pred_rolling_20,0.5578947368421052,0.6801302192398897,0.6962869177047182,0.5,0.7477754004698977
contact_pred_rolling_10,0.45263157894736844,0.6682032508211287,0.6886238406063453,0.5,0.747758676566829
contact_pred_rolling_15,0.4421052631578948,0.669472694112565,0.687947720562414,0.5,0.7477474385379276
contact_pred_rolling_19,0.43157894736842106,0.6692832168052252,0.6873776334298878,0.5,0.7477398062067927
contact_pred_rolling_15,0.5368421052631579,0.6748255615748502,0.6942634519903745,0.5,0.7477058363925935
contact_pred_rolling_11,0.5263157894736842,0.6713382625404593,0.693317010434509,0.5,0.7476505498241671
contact_pred_rolling_21,0.5578947368421052,0.6795897060481523,0.6961608885988542,0.5,0.7475763562836026
contact_pred_rolling_24,0.4421052631578948,0.6718346325418081,0.6876762774411449,0.5,0.7475254449899575
contact_pred_rolling_18,0.5578947368421052,0.6788910947000064,0.695784382630147,0.5,0.7474976893223901
contact_pred_rolling_20,0.43157894736842106,0.6704264300953364,0.6869978054271413,0.5,0.7474855999441602
contact_pred_rolling_13,0.4421052631578948,0.6685735680524815,0.6875478441023365,0.5,0.7474262993760056
contact_pred_rolling_16,0.43157894736842106,0.6700022293385304,0.6868360474549022,0.5,0.7473371611773627
contact_pred_rolling_10,0.5368421052631579,0.6715253373810959,0.6933990730314997,0.5,0.7472536931200523
contact_pred_rolling_13,0.5368421052631579,0.673282374647197,0.6935384386967098,0.5,0.7471614704531401
contact_pred_rolling_18,0.43157894736842106,0.6702104191300852,0.6865065094663024,0.5,0.7471384352267719
contact_pred_rolling_14,0.5473684210526315,0.6752609754713025,0.694252928304323,0.5,0.7471347050838323
contact_pred_rolling_14,0.43157894736842106,0.6689542981021093,0.6863900332918063,0.5,0.7470033511734501
contact_pred_rolling_23,0.43157894736842106,0.6691275421573358,0.6864175028344722,0.5,0.7469716391291877
contact_pred_rolling_12,0.43157894736842106,0.6676532905140777,0.6863252860439454,0.5,0.7469439085715371
contact_pred_rolling_15,0.43157894736842106,0.6680163431483176,0.6862776273647949,0.5,0.7469096144812049
contact_pred_rolling_19,0.5578947368421052,0.6789244786936306,0.6951238691764853,0.5,0.7469091002535231
contact_pred_rolling_12,0.5473684210526315,0.673821558182823,0.6938473267235798,0.5,0.746882522082297
contact_pred_rolling_10,0.4421052631578948,0.6671289621434136,0.6867268113432534,0.5,0.7468150110416091
contact_pred_rolling_24,0.5684210526315789,0.6816782944655246,0.6963947538302608,0.5,0.7467919974102336
contact_pred_rolling_17,0.43157894736842106,0.6685591107074792,0.6860851883934631,0.5,0.7467518396740842
contact_pred_rolling_10,0.5473684210526315,0.6719712573380378,0.6935457362582615,0.5,0.7467232797534431
contact_pred_rolling_24,0.43157894736842106,0.6701537604529701,0.6859311581405114,0.5,0.7466860280071976
contact_pred_rolling_16,0.5473684210526315,0.6771617384535001,0.6936862018759081,0.5,0.7466354807032448
contact_pred_rolling_21,0.43157894736842106,0.6692992222696812,0.6859826430271276,0.5,0.7465810716327358
contact_pred_rolling_11,0.5368421052631579,0.671495080036012,0.6926817226415849,0.5,0.7465552764251867
contact_pred_rolling_22,0.43157894736842106,0.6695776945833016,0.6857821289505268,0.5,0.7465209010921847
contact_pred_rolling_20,0.4210526315789474,0.6684468303350706,0.6851847324491607,0.5,0.7464975969031504
contact_pred_rolling_11,0.4421052631578948,0.6670439299692871,0.6863163064779267,0.5,0.7464328617472513
contact_pred_rolling_17,0.5473684210526315,0.677515363784485,0.6934788555311809,0.5,0.7463802106675341
contact_pred_rolling_20,0.5684210526315789,0.6795386639522218,0.6954732302590656,0.5,0.7463767939605486
contact_pred_rolling_22,0.5684210526315789,0.6806559288673749,0.6956309783113145,0.5,0.7463355856098371
contact_pred_rolling_14,0.4210526315789474,0.6677536611619554,0.6849445005991681,0.5,0.7463061763789136
contact_pred_rolling_16,0.5578947368421052,0.6775255201083558,0.6940841171224518,0.5,0.746284520070566
contact_pred_rolling_18,0.5684210526315789,0.6788729461344513,0.6949213973323881,0.5,0.7461660171365926
contact_pred_rolling_22,0.4210526315789474,0.6675097840807511,0.6845480862333349,0.5,0.7460525610380233
contact_pred_rolling_13,0.43157894736842106,0.6674841659348583,0.6850981462172119,0.5,0.7460159686316908
contact_pred_rolling_10,0.43157894736842106,0.6661390214160647,0.6851112097794869,0.5,0.7459994939371934
contact_pred_rolling_16,0.4210526315789474,0.6684675720872089,0.6844951565003335,0.5,0.7459957783987177
contact_pred_rolling_18,0.4210526315789474,0.6688895614556974,0.6844892023767439,0.5,0.7459727197660317
contact_pred_rolling_15,0.5473684210526315,0.6753877567234488,0.6928537225050744,0.5,0.7459511765134327
contact_pred_rolling_13,0.5473684210526315,0.673302263023127,0.6927313948421335,0.5,0.7459490468550056
contact_pred_rolling_23,0.5684210526315789,0.6805544860206754,0.6952905769811257,0.5,0.7459203469310849
contact_pred_rolling_11,0.5473684210526315,0.6717791405831013,0.6925441538058016,0.5,0.7458734445240125
contact_pred_rolling_14,0.5578947368421052,0.6755441024895132,0.6933119832077476,0.5,0.7457662012794803
contact_pred_rolling_12,0.5578947368421052,0.6739712767850995,0.6931266182778816,0.5,0.7456754999646823
contact_pred_rolling_16,0.5684210526315789,0.6775385885464313,0.6940640449003727,0.5,0.7456132507686267
contact_pred_rolling_19,0.4210526315789474,0.6675235783528412,0.6840772529409213,0.5,0.7456075862195405
contact_pred_rolling_17,0.4210526315789474,0.6675780762883713,0.6840027930796146,0.5,0.7455666887492362
contact_pred_rolling_17,0.5578947368421052,0.6773822242841163,0.6932745032201647,0.5,0.7455249457946381
contact_pred_rolling_14,0.5684210526315789,0.6759601421081193,0.6937885123060965,0.5,0.7455031473119471
contact_pred_rolling_21,0.5684210526315789,0.6796432044056783,0.6944190489170892,0.5,0.7454782138507905
contact_pred_rolling_22,0.5789473684210527,0.680395772181948,0.6953808827642232,0.5,0.7454713533219153
contact_pred_rolling_12,0.4210526315789474,0.6666247888358114,0.6836669149362523,0.5,0.7453505613272065
contact_pred_rolling_24,0.4210526315789474,0.668233198537807,0.683225777955238,0.5,0.7451089632421323
contact_pred_rolling_16,0.4105263157894737,0.6668293489109856,0.6826655385560274,0.5,0.745003229874696
contact_pred_rolling_11,0.43157894736842106,0.665702733996242,0.683784292337667,0.5,0.744960777201723
contact_pred_rolling_17,0.5684210526315789,0.6776411181847217,0.6933867711675629,0.5,0.7449455526216207
contact_pred_rolling_15,0.5578947368421052,0.6758100834549728,0.6923500919002019,0.5,0.7449317980842972
contact_pred_rolling_10,0.4210526315789474,0.6646423221020621,0.6831122475599298,0.5,0.74492697673841
contact_pred_rolling_21,0.4210526315789474,0.6675390233307451,0.6830608136858809,0.5,0.7448268216243611
contact_pred_rolling_19,0.5684210526315789,0.6785756408079716,0.6934727312530603,0.5,0.7448243607677121
contact_pred_rolling_16,0.5789473684210527,0.6772240492316047,0.6939328623618265,0.5,0.7447983215509608
contact_pred_rolling_24,0.5789473684210527,0.6810662192953073,0.6947060027290309,0.5,0.7446836289028768
contact_pred_rolling_20,0.4105263157894737,0.6666024109105809,0.6821005513880147,0.5,0.7446039730500359
contact_pred_rolling_13,0.5578947368421052,0.6738309001953332,0.6916817365937479,0.5,0.7445074434590472
contact_pred_rolling_23,0.4210526315789474,0.6676609516165942,0.6825647644097833,0.5,0.7444832490918458
contact_pred_rolling_13,0.4210526315789474,0.6660965700467556,0.6824846119109459,0.5,0.7444193569336381
contact_pred_rolling_15,0.4210526315789474,0.66733244408125,0.6824710881691506,0.5,0.7444159837022756
contact_pred_rolling_10,0.5578947368421052,0.6717989006709956,0.6914314115090864,0.5,0.744414194532267
contact_pred_rolling_18,0.4105263157894737,0.6672823801769023,0.681711572213522,0.5,0.7442882813958707
contact_pred_rolling_20,0.5789473684210527,0.6797003159956989,0.693689766453472,0.5,0.7442826811040048
contact_pred_rolling_14,0.5789473684210527,0.6757768079991726,0.6931144077672285,0.5,0.7442753692137307
contact_pred_rolling_12,0.5684210526315789,0.6739181425932667,0.6920288471974239,0.5,0.7442291364152015
contact_pred_rolling_18,0.5789473684210527,0.6787781746794689,0.6934171209687099,0.5,0.744224897367774
contact_pred_rolling_11,0.4210526315789474,0.6646282785945634,0.6822108317573797,0.5,0.7441973876627016
contact_pred_rolling_14,0.4105263157894737,0.6663273545779811,0.6815631490199326,0.5,0.7441634375085202
contact_pred_rolling_15,0.5684210526315789,0.6761379140381736,0.6921349578565346,0.5,0.7441149610715024
contact_pred_rolling_23,0.5789473684210527,0.6802574667210833,0.6939008387342412,0.5,0.7440280759268113
contact_pred_rolling_11,0.5684210526315789,0.6719600282137511,0.6915914342255746,0.5,0.7438739290636671
contact_pred_rolling_15,0.4105263157894737,0.6658326958413776,0.681246527211307,0.5,0.7438624855689211
contact_pred_rolling_22,0.4105263157894737,0.6665338392055518,0.6809976617550229,0.5,0.7437885383046224
contact_pred_rolling_11,0.5578947368421052,0.672164220220672,0.6906483503860166,0.5,0.743737160453762
contact_pred_rolling_10,0.5684210526315789,0.6717673200368094,0.6913397753145561,0.5,0.7437360270129468
contact_pred_rolling_17,0.4105263157894737,0.6666338317092796,0.6808174404189627,0.5,0.7435856076280866
contact_pred_rolling_19,0.5789473684210527,0.6787469542697755,0.6926254525187717,0.5,0.7435242064209743
contact_pred_rolling_18,0.4,0.6655335248563626,0.6799979922682604,0.5,0.7434455586111589
contact_pred_rolling_17,0.5789473684210527,0.6768767107815433,0.6922743719318072,0.5,0.7434281245983904
contact_pred_rolling_12,0.4105263157894737,0.6655437156056117,0.6805069384016961,0.5,0.7433568063063071
contact_pred_rolling_15,0.5789473684210527,0.6754876226196608,0.6920016736393386,0.5,0.7433042183653041
contact_pred_rolling_19,0.4105263157894737,0.6667108616997093,0.680358372179308,0.5,0.7432317697471268
contact_pred_rolling_21,0.4105263157894737,0.6658332737907121,0.6802991978858848,0.5,0.7432202016751462
contact_pred_rolling_13,0.4105263157894737,0.6647497076535553,0.6803600285884872,0.5,0.7432082150671654
contact_pred_rolling_13,0.5789473684210527,0.6742206921577184,0.6915649634423404,0.5,0.7431259736831342
contact_pred_rolling_24,0.4105263157894737,0.6662721347232364,0.6798627380879692,0.5,0.7430422029696658
contact_pred_rolling_13,0.5684210526315789,0.6740602261501489,0.6906315670252899,0.5,0.7430374319787788
contact_pred_rolling_22,0.4,0.6650078490691834,0.6793302517502867,0.5,0.7430146972435356
contact_pred_rolling_20,0.4,0.6654846888570023,0.6793954275818237,0.5,0.7429962400143832
contact_pred_rolling_12,0.5789473684210527,0.6738785038452462,0.6913431758656452,0.5,0.7429735159037023
contact_pred_rolling_18,0.5894736842105264,0.6779702200809067,0.6926353862684911,0.5,0.7429206204720167
contact_pred_rolling_16,0.4,0.6652550055507375,0.6793209166370977,0.5,0.742907193151983
contact_pred_rolling_23,0.4105263157894737,0.6654390574129162,0.6796437326671384,0.5,0.7427811753784036
contact_pred_rolling_21,0.5789473684210527,0.6791401581575565,0.6919493792855497,0.5,0.7427455634523953
contact_pred_rolling_20,0.5894736842105264,0.6792417950170608,0.6926592834892719,0.5,0.742744715687811
contact_pred_rolling_15,0.4,0.6640849926437328,0.6791279045764421,0.5,0.7426972239047008
contact_pred_rolling_16,0.5894736842105264,0.6770426226410122,0.6921673696764026,0.5,0.7426941138801171
contact_pred_rolling_10,0.4105263157894737,0.6637159499134897,0.6795546277755978,0.5,0.7426184630170262
contact_pred_rolling_24,0.5894736842105264,0.6807930277220176,0.6929413527093907,0.5,0.742609780720312
contact_pred_rolling_23,0.5894736842105264,0.6795699971919015,0.6929079787832226,0.5,0.7425657649707331
contact_pred_rolling_11,0.4105263157894737,0.6635625497367592,0.6794401635215495,0.5,0.7425240070449097
contact_pred_rolling_14,0.4,0.6643731298183381,0.6787898474117885,0.5,0.7424671568316228
contact_pred_rolling_17,0.4,0.664740693167915,0.678744549640796,0.5,0.7424347249060064
contact_pred_rolling_22,0.5894736842105264,0.6799468534338032,0.692338762406365,0.5,0.7422571859063877
contact_pred_rolling_11,0.5789473684210527,0.671872118662675,0.6901403126804224,0.5,0.7420681872149324
contact_pred_rolling_19,0.4,0.6646355983106739,0.6782217506607505,0.5,0.7420484572862381
contact_pred_rolling_21,0.5894736842105264,0.6790517175343853,0.6919399308590256,0.5,0.7420242204529293
contact_pred_rolling_17,0.5894736842105264,0.6769548001858128,0.6913866358996489,0.5,0.7419695699789226
